doc,class
product_type-shirt fit-regular_fit color-green cut-button_down neckline-button_collar,1
product_type-shirt fit-skinny color-green color-pattern color_group-cool_color neckline-reverecollar neckline-button_collar,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar cut-zipper fit-regular_fit,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-pattern color_group-pattern cut-narrow neckline-button_collar,1
product_type-shirt color-pattern color-green color_group-pattern sleeve_style-short_sleeve neckline-point_collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt color-pattern color-red color_group-dark sleeve_style-short_sleeve neckline-collar cut-button fit-regular_fit,1
product_type-shirt length-mini sleeve_style-short_sleeve color-blue color_group-dark neckline-button_collar fit-regular_fit,1
product_type-shirt color-pattern color-green neckline-reverecollar neckline-button_collar fit-regular_fit,1
product_type-shirt fit-muscle_fit color-yellow color-pattern color_group-warm_color color_group-pattern neckline-point_collar cut-pocket cut-closecut,1
product_type-shirt neckline-grandad neckline-collar cut-button fit-regular_fit style-classic color-blue color_group-dark,1
product_type-shirt neckline-grandad neckline-collar color-blue color_group-pale cut-button cut-pocket fit-regular style-classic,1
product_type-shirt color-pattern color-green color_group-pattern neckline-reverecollar sleeve_style-short_sleeve cut-button cut-pocket fit-relaxed fit-loose fit-oversized,1
product_type-shirt color-pattern color-green neckline-point_collar neckline-button_collar cut-closecut fit-musclefit,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar cut-pocket fit-regular_fit style-classic,1
product_type-shirt color-pattern color-blue neckline-collar cut-button fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern fit-regular style-classic,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-pink fit-regular_fit,1
product_type-shirt fit-muscle_fit fit-slim color-white color-pattern color_group-pale color_group-pattern fabric-cotton fabric-jersey fabric-silk neckline-collar cut-button,1
product_type-shirt color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern fabric-cotton neckline-button_collar sleeve_style-long_sleeve fit-regular style-classic,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar sleeve_style-long_sleeve,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-red color_group-pattern cut-button_down cut-pocket neckline-button_collar fit-regular_fit,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-pattern color_group-pattern neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim fabric-cotton fabric-twill color-blue neckline-point_collar neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve color-pattern cut-button_down neckline-button_collar fit-regular style-classic,1
product_type-shirt color-gray color-pattern sleeve_style-short_sleeve cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-slim cut-pocket neckline-button_collar color-white color_group-pale,1
product_type-shirt color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-pink cut-button_down neckline-button_collar fit-regular style-classic,1
product_type-shirt fabric-denim neckline-grandad neckline-collar neckline-button_collar fit-regular_fit color-blue,1
product_type-shirt fit-slim fit-regular_fit neckline-reverecollar neckline-button_collar activity-jungle color-pattern style-classic,1
product_type-shirt fit-oversized color-pattern color-black color_group-dark neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar color-pattern color-blue color_group-pattern color_group-dark cut-button fit-regular_fit style-classic,1
product_type-shirt fit-muscle_fit fabric-poplin color-white color_group-pale neckline-point_collar neckline-button_collar cut-closecut,1
product_type-shirt sleeve_style-short_sleeve color-pattern neckline-button_collar fit-regular_fit,1
product_type-shirt color-pattern color-black color_group-dark neckline-point_collar neckline-button_collar cut-button fit-regular,1
product_type-shirt fit-oversized color-pattern neckline-reverecollar cut-button,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar neckline-button_collar cut-narrow style-vintage,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-green cut-pocket fit-regular_fit fit-classicfit,1
product_type-shirt fit-slim color-pattern color-gray color_group-pattern color_group-pale neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar color-pattern color-blue color_group-dark fit-regular,1
product_type-shirt fit-slim color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-white color_group-pale cut-button_down cut-button neckline-collar fit-regular_fit,1
product_type-shirt fit-slim fabric-denim neckline-point_collar neckline-button_collar cut-pocket color-blue,1
product_type-shirt color-pattern color-green color_group-pattern neckline-reverecollar neckline-button_collar fabric-wovencotton fit-regular,1
product_type-shirt fit-regular style-color_block cut-button neckline-point_collar neckline-button_collar color-blue color_group-bright color_group-dark color_group-cool_color,1
product_type-shirt neckline-point_collar neckline-button_collar cut-pocket color-brown color_group-pale fit-regular_fit,1
product_type-shirt fit-slim neckline-grandad neckline-collar color-white color_group-pale,1
product_type-shirt fit-regular_fit color-pink style-classic neckline-point_collar neckline-button_collar sleeve_style-short_sleeve cut-pocket,1
product_type-shirt cut-zipper cut-button cut-cuff neckline-point_collar fit-regular_fit color-black color_group-dark,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar fit-regular style-classic,1
product_type-shirt color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar fit-regular_fit,1
product_type-shirt color-pattern color-white color_group-pale neckline-point_collar neckline-button_collar fit-regular_fit,1
product_type-shirt sleeve_style-short_sleeve neckline-grandad neckline-collar cut-button fit-regular style-classic color-white color_group-pale,1
product_type-shirt color-green color_group-cool_color neckline-point_collar cut-zipper cut-pocket fit-regular style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar fit-regular style-classic,1
product_type-shirt sleeve_style-short_sleeve neckline-grandad neckline-collar neckline-button_collar fit-regular color-white color_group-pale,1
product_type-shirt fabric-denim fabric-cotton color-blue neckline-collar cut-pocket fit-regular_fit,1
product_type-shirt color-pattern color-blue color_group-dark sleeve_style-short_sleeve neckline-button_collar cut-pocket fit-regular_fit style-classic,1
product_type-shirt color-blue color_group-bright color_group-dark color_group-cool_color cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue color_group-dark neckline-point_collar neckline-button_collar cut-button fit-regular style-classic,1
product_type-shirt neckline-reverecollar neckline-button_collar color-pattern color-black color_group-dark fit-regular_fit,1
product_type-shirt color-pattern color-red color_group-pattern fit-slim fabric-cotton neckline-button_collar,1
product_type-shirt fabric-cotton color-pattern color-black color-white color_group-dark color_group-pale neckline-point_collar neckline-button_collar sleeve_style-long_sleeve cut-pocket fit-regular_fit,1
product_type-shirt fit-slim neckline-reverecollar neckline-button_collar color-white color-pattern color_group-pale cut-narrow,1
product_type-shirt fabric-denim neckline-point_collar fit-regular fit-loose fit-skinny color-blue color_group-bright color_group-dark color_group-cool_color,1
product_type-shirt neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular_fit style-classic,1
product_type-shirt color-pink color-pattern color_group-pattern sleeve_style-short_sleeve neckline-point_collar neckline-button_collar cut-button fit-regular style-classic,1
product_type-shirt color-pattern color-green color_group-pattern neckline-button_collar cut-pocket fit-regular_fit,1
product_type-shirt color-pattern color_group-pattern fit-slim neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-dark neckline-button_collar cut-narrow,1
product_type-shirt fit-slim color-white color_group-pale neckline-point_collar neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve cut-zipper fabric-crepe neckline-point_collar color-black color_group-dark fit-regular,1
product_type-shirt color-black color_group-dark neckline-point_collar cut-button fit-oversized,1
product_type-shirt fit-oversized color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim neckline-grandad neckline-button_collar sleeve_style-long_sleeve cut-button cut-cuff cut-narrow color-white color_group-pale,1
product_type-shirt color-blue color-pattern color_group-dark color_group-pattern cut-button_down neckline-collar neckline-button_collar fit-regular_fit style-classic,1
product_type-shirt sleeve_style-short_sleeve color-pattern color_group-pattern neckline-button_collar fit-regular,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark style-classic neckline-reverecollar cut-button fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-red color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular_fit,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark sleeve_style-short_sleeve neckline-collar cut-button fit-regular_fit,1
